businessDate,openPrice,highPrice,lowPrice,previousDayClosePrice,fiftyTwoWeekHigh,lastTradedPrice,totalTradedQuantity,closePrice,EMA,MACD,Signal
2024-11-11,9.42,9.42,9.42,9.5,10.68,9.42,100,9.42,9.494736438647692,-0.026431512742163932,-0.038802114217242833
2024-11-12,9.26,9.64,9.26,9.42,10.68,9.48,41500,9.48,9.492469294240355,-0.02564917926877186,-0.03617152722754864
2024-11-13,9.66,10.03,9.48,9.48,10.68,10.03,281681,10.03,9.575166325895683,0.019130702276122236,-0.025111081326814468
2024-11-14,9.83,9.83,9.65,10.03,10.68,9.82,4100,9.82,9.612833044988655,0.03724450460017259,-0.012639964141417059
2024-11-17,9.65,9.8,9.65,9.82,10.68,9.7,4800,9.7,9.626243345759631,0.041439141696221427,-0.0018241429738893623
2024-11-19,9.52,9.7,9.52,9.7,10.68,9.54,10910,9.54,9.612975138719687,0.03148976458689923,0.004838638538268355
2024-11-20,9.56,9.95,9.56,9.54,10.68,9.94,28066,9.94,9.663286655839736,0.05524464275382179,0.014919839381379044
2024-11-21,9.94,9.94,9.75,9.94,10.68,9.75,5600,9.75,9.67662717032593,0.05806975080193588,0.02354982166549041
2024-11-24,9.58,9.78,9.58,9.75,10.68,9.78,36900,9.78,9.692530682583477,0.062014553394595495,0.031242768011311428
2024-11-25,9.61,9.65,9.59,9.78,10.68,9.65,38630,9.65,9.685987500647558,0.054028121768963544,0.03579983876284185
2024-11-26,9.46,9.65,9.46,9.65,10.68,9.65,6170,9.65,9.680450962086395,0.04715524090251044,0.03807091919077557
2024-11-27,9.55,9.55,9.55,9.65,10.68,9.55,1300,9.55,9.660381583303872,0.033255915541015924,0.03710791846082365
2024-11-28,9.36,9.38,9.36,9.55,10.68,9.38,300,9.38,9.617245955103275,0.008425892359889886,0.031371513240636896
2024-12-01,9.56,9.56,9.56,9.38,10.68,9.56,4900,9.56,9.608438885087386,0.0032351232879559433,0.025744235250100708
2024-12-02,9.74,9.92,9.74,9.56,10.68,9.9,80800,9.9,9.653294441227787,0.02625392104313029,0.025846172408706628
2024-12-03,9.71,9.71,9.57,9.9,10.68,9.57,20200,9.57,9.640479911808129,0.017664615340851952,0.024209860995135692
2024-12-04,9.51,9.7,9.51,9.57,10.68,9.61,7800,9.61,9.635790694606877,0.01392467935939834,0.022152824667988222
2024-12-05,9.47,9.47,9.47,9.61,10.68,9.47,600,9.47,9.610284433898126,-0.0003322468865754047,0.017655810357075495
2024-12-08,9.29,9.5,9.29,9.47,10.68,9.45,900,9.45,9.585625290221492,-0.01309385865323165,0.011505876555014066
2024-12-09,9.55,9.55,9.55,9.45,10.68,9.55,4995,9.55,9.580144476341262,-0.014965846690888185,0.006211531905833616
2024-12-10,9.56,9.74,9.55,9.55,10.68,9.55,24200,9.55,9.575506864596452,-0.016261953025908937,0.0017168349194851057
2024-12-11,9.36,9.54,9.36,9.55,10.68,9.54,11335,9.54,9.570044270043152,-0.01788982034792319,-0.0022044961339965537
2024-12-12,9.5,9.59,9.41,9.54,10.68,9.59,13850,9.59,9.573114382344206,-0.014972738388269846,-0.004758144584851212
2024-12-16,9.46,9.59,9.46,9.59,10.68,9.59,1000,9.59,9.575712169675867,-0.012516645817166605,-0.006309844831314291
2024-12-17,9.48,9.51,9.48,9.59,10.68,9.51,3000,9.51,9.565602605110348,-0.01683148330912765,-0.008414172526876963
2024-12-18,9.51,9.59,9.5,9.51,10.68,9.59,14900,9.59,9.569356050477987,-0.013638475836341257,-0.009459033188769823
2024-12-19,9.59,9.59,9.59,9.59,10.68,9.59,0,9.59,9.572532042712144,-0.010981407578901425,-0.009763508066796144
2024-12-22,9.4,9.4,9.35,9.59,10.68,9.36,700,9.36,9.539834805371813,-0.027122093045822027,-0.013235225062601321
2024-12-23,9.36,9.4,9.36,9.36,10.68,9.4,1000,9.4,9.518321758391535,-0.03626796236553531,-0.01784177252318812
2024-12-24,9.4,9.4,9.4,9.4,10.68,9.4,0,9.4,9.500118410946683,-0.043020219383937075,-0.022877461895337913
2024-12-26,9.4,9.4,9.4,9.4,10.68,9.4,500,9.4,9.484715578493347,-0.047820190331300694,-0.02786600758253047
2024-12-29,9.35,9.58,9.35,9.4,10.68,9.58,750,9.58,9.499374720263601,-0.0366769175369992,-0.029628189573424217
2024-12-31,9.4,9.58,9.4,9.58,10.68,9.4,1790,9.4,9.48408630176151,-0.041887436942749545,-0.03208003904728928
2025-01-01,9.39,9.41,9.39,9.4,10.68,9.41,9000,9.41,9.472688409182815,-0.04469468221001627,-0.03460296767983468
2025-01-02,9.23,9.4,9.23,9.41,10.68,9.35,19100,9.35,9.453813269308537,-0.05117107457371617,-0.03791658905861098
2025-01-05,9.31,9.5,9.31,9.35,10.68,9.5,1399,9.5,9.460918920184145,-0.04369621304016391,-0.03907251385492157
